real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
0,149.97146811560310198,-22.924051977000004854,-22.25077435999999409,-10.924255532799993063,-4.7341429880883652004,18.582749134665263568,-15.894097155766473861,0.8267586758165563765,-60.082814898398666514
1,261.21725649725317453,-29.283841489000010938,-14.556973351000003447,-10.355503969600000858,-47.70016759997648137,8.2233520865975435754,-9.7051278514544190301,-10.040105781589858225,-59.531021322323546485
2,413.96785445460540132,-34.966104921999999533,-96.692248663000015085,7.3032229410000013559,-53.691198291013236599,-5.6549208216104744906,-64.788518907862538754,10.920090592837460974,-29.342266052959388389
3,197.32540662268934284,-22.839058989999998062,-75.301993595999988429,6.2545586134000004108,29.379812920624431172,-20.492333855159984068,-46.787031622376005657,20.528575431379159966,-40.466102085700541124
4,95.358038580897826364,17.200693340999976044,16.448145679999992552,-31.545005772999996196,-99.950994985452922492,121.48947917840280297,-8.3953224940356037109,-27.15897953177883295,30.799610735936312267
5,611.24304024609057251,-51.925450783000016486,-118.3504190259999973,5.1705614682000025084,49.247985452299474218,-48.043569118280217367,-89.21867410236055207,108.12533822141077167,-52.068106205340562553
6,46.280630894279681797,13.756050079000004871,-8.2397313249999974971,-15.17145930859999936,-49.018756609082430487,63.381872476770936942,-9.6827820702541487208,-20.280199116352683575,-41.201572441443367723
7,51.504500340114397261,2.5658885010000034299,8.1338151200000048391,-15.25525789160000123,-55.080676791151063298,89.677898606298128925,18.211960972870350872,-13.409493735736283782,-42.244870228249865818
8,256.75520711776994176,-27.854378284000006261,-74.193977141999994274,4.4503103330000008953,-7.9868529009382456252,-18.033027098114711606,-88.476813224579686334,68.764716200656039291,-30.498889233096775797
9,174.73305433373363371,4.0365937429999974029,-45.420013027999999622,-10.42827772800000119,-96.697848331297365121,22.721294931191366118,-62.681490331413023398,19.549346776297305439,-48.293485590662328377
10,79.482395847061440008,-10.249854892999991307,-46.199299228999997524,16.155525078000003703,-3.5883053172612164872,-8.3729958255887169116,-12.023361850250342542,-8.1399185006175081014,-18.275533216283616156
11,395.29697340304670661,-29.104833022999997638,-110.57133196100001271,9.716778758400000271,-21.348861001139241012,-25.045845995847557219,-57.391669959085717778,15.56511096514636705,10.765632339776068704
12,301.01524319144994024,-31.309437476000013589,-92.779796169000007922,6.5774549315999983889,-29.88687812579854608,-29.270670004997597857,-51.276893539807772981,17.363826759720325299,-16.35869607462134212
13,211.46218400086598876,-14.827216473999996538,-79.376331119000013814,5.237699718600005383,-39.108685467789328527,-9.0628333269700362962,-43.282688597301117284,15.74729946346140963,-39.062135289489930301
14,265.51060842949527796,-31.218917630999996504,-84.754642066000002387,26.450962400800001717,53.304318915105739052,4.399511870485028453,-43.810674395488788946,35.239940511949811253,-15.850961064544542012
15,185.96514876658378057,-21.847002728999996179,-66.74502620100000172,4.6897621623999903306,32.507523042904779231,-14.605104506988634938,-25.038531741603048175,5.4146707672463776362,-51.265990871312162369
16,221.49515045097743382,-35.153357337000016969,-79.898675714999995989,29.631638461999997958,31.52792796259089414,-14.525949891192901475,-34.684029113803575228,53.21910100914446673,-43.288963982962584964
17,70.712350294010690277,8.034546215999995411,9.2766654619999968645,-15.984149101800003479,1.6956084116416434426,75.657281410802625032,-26.885449494080212673,-25.030521018982291537,-49.271996196360390741
18,360.07109045551993631,-22.28743652300001088,-89.930515353999993522,-2.221306441799999476,-88.868802193658225974,-30.820796689682993019,-72.470533183201439442,22.516373485124127285,-1.4707947115251585046
19,736.77224198452029214,-58.792165479999994204,-153.29525924300000383,15.721844816600004435,42.789622064412753843,-27.939960183763755452,-116.88811408190406382,140.65824300789526546,-17.020154097972188367
base,176.93663839836671059,-14.987977200000017319,-61.060899502000012262,-1.8302581327999973837,-21.027852665071691263,-0.18842811367278500256,-38.904327645349567888,-9.2073051279040889483,-41.191601898489999201
