real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0,2.0878106529023390259,1.7802803789648276034,9.0715922185485187157,7.4176247239817625356,0.97981558463422246952,1.7258581902970888677,1.4333310360121056526,8.7568419410043709661,6.8252077672899886807,4.4206632793347697685
3,1.5029405274549156868,1.9674640002798373661,8.818000227085638798,6.1231820518705442069,0.73415140164389802724,1.0597220547933214885,1.8859845787769109471,8.6927013399049002373,6.0606015718215910937,3.9224700535634786647
4,1.7722254128787091609,1.8228067802492369243,7.1094908899099715782,9.6900146276340421991,-0.69093870121904599202,-1.6487722091994949647,1.2762584946374266881,9.1644717543691456285,7.016502180457331761,5.568552059641488583
5,2.0863863632655283986,2.9017047362121637377,8.6314630781216266087,7.9763582960814769507,0.50794657128083042785,-0.10518062796859883878,0.91755880589896510191,8.9685783326096046864,6.7081818105509656291,4.6951876295670817996
6,2.3282974488777341548,1.7720216186321078311,9.4887706441599775076,9.7320015889340396598,1.1156764614581029527,2.0007797502101243303,3.3830046113402527652,8.9816635981943448996,7.7253261124409293714,4.9939186807216024988
8,2.4928533204235017173,2.0158916579667560676,8.5604899580186000208,8.0400157156509912681,0.67021570018637266486,0.91703758287773462499,3.304575144258253605,9.9900418994223976199,7.2909531660596789138,3.1740545656949321618
10,1.9875407984645159232,1.8712860876835228918,9.0042133676704789735,7.0724945815602424659,1.1045790944702049696,1.7421056209366057033,1.8952859247690634348,9.537852300135497785,6.2395570075949473576,3.4050481562843106786
12,2.2509875610253136102,2.249822510475771864,9.1404532071088571143,7.3811581958196592623,1.6865835048063724244,2.636076581996197099,1.3648122791980539237,9.2878738026041265385,6.4120061882500607453,2.9054485482292697895
13,2.3315112791727350405,2.0223969223479469903,9.1824452183697484742,7.5311061378146790801,1.4873922954246137085,2.3553738746080106203,1.4351528263685136011,8.5229344904127657401,7.8568067941018870926,5.7536334159092161755
15,2.1763458950288088189,2.9606748484122342724,8.6599761824800385313,8.6685163794247817037,0.82265873144539314321,0.93072348077078803641,4.0268727890276982961,9.9476363411746504539,6.7536437943564955333,4.7041972499411226494
16,0.84573259434555836389,2.0300999110342443643,9.3830514102484094963,9.5882975275512620783,-0.058087151935914682621,-0.45873167024066763275,2.4627571014800824223,8.5753805007068315547,6.4258622092173363072,7.18036011251207551
17,2.2153450072542000271,2.7099478260969855903,9.3053648422568322474,8.3773641550677737655,1.8132068731385297955,2.9352069715613353651,1.1504108183778811725,9.5321357891957596564,7.473294083161544421,5.8473622790221151391
18,2.5073996125015183267,2.0035029945455922196,8.7814505468287400447,7.9589058938626378037,1.7651750638493890477,3.0647783939176260759,1.6913661548063476658,9.7852266563257401799,7.2985018540209187776,3.6133807169108180801
19,2.3073736861323479452,2.1173248043640460203,9.3535547930409421724,8.360301763292172339,1.4467086510853539583,2.1041157925269775575,1.4968130308010434426,9.5067558487846515192,7.6045886050395239408,5.2762269405568797964
base,2.0931981150443510487,2.3521038749969793713,9.1602801053865992031,7.0417178163397045054,1.7585917702453477407,2.646787884427778792,1.2879692733187595444,9.8271901774746250879,6.9870248573203896925,5.3043417094458691352
