real_name,obj,g1,g2,g3,g4,g5,g6,g7,g8
0,140.40411265265737484,-6.8387215119999922308,48.728880294999996181,-60.342982936000005623,138.03946872708502269,211.97141798271721314,156.61361023540669635,183.05973611641545062,-4.5098893055946263075
1,167.77833925031384865,-22.408781021000010014,-37.530420665999997709,24.778615062799993041,-57.018665743661067324,-15.606830421063087044,86.247591474838685599,105.2898917275412316,4.3083873621987844871
2,9.3761171571716275253,16.905433672000000911,-3.2633596500000017215,-1.8294904175999970874,60.713594884713586453,77.051940285433929034,66.826822276754882068,54.97771558056216179,-16.499450051597172262
3,120.6811532081484728,-19.405881607000011968,-22.960188935999994442,44.352890648599995416,138.02939481035224389,19.197184504247800874,78.890234704131358967,87.259843791386188627,-14.681826960306398888
4,203.81647599581660302,-9.5987388000000066768,68.275275239999999144,2.0417673584000031184,-42.555581762624868247,-51.768714467640862154,74.402305717282857245,54.432920980077398099,-50.309003075461021126
5,111.42153927328114094,26.378072470000006433,68.80338305599998705,-28.364259011199994376,61.271648344454149537,220.45446873985440561,35.638300586774732892,-17.004732789398310899,-41.585581925097628186
6,176.56363409838982648,-22.424695386000010444,-34.160406240999996896,24.210181417999997677,57.905011205892492399,-39.208099192218753615,106.35041180332753186,168.77796141907981564,-0.64703856599999909349
7,88.176027992393329669,-7.0734584620000049426,-36.609259880000010412,19.289934304799999154,78.426290775143542078,10.923501702057237139,72.401315209494910619,32.173684492046099592,-3.7529502654669713024
8,44.658183161704727127,39.081031253999995556,-34.6837333889999897,3.7250040641999984103,195.04537895372465073,149.1943306879457225,93.246975707831126101,67.955381356269967341,31.251507169912265738
9,102.38158622627955197,12.982122114999995688,52.679593940000003727,7.3041190333999921336,43.272311035954430736,-6.4274099596867131368,104.03625591720785337,125.87521873290037888,-23.703417984083205994
10,72.136396569349884089,-8.5364343580000081602,-11.229322458999998702,9.0065242835999974602,58.073542485716302508,-17.228275284049985316,32.748919556299483702,25.125875021601430603,10.851926927927969757
12,79.693522580300168556,-6.7459331179999963979,39.686002889999997478,2.7664243102000032337,70.999138315649020115,-25.07672418629502431,79.229761097867879016,92.687821620981949877,4.3330542549467381264
13,75.567822606619415637,-12.053471378999986996,0.69562405699999985131,16.484034903800001359,39.697326546047975171,-4.6840267929348158304,48.852698310713336127,19.665969914118498707,1.1395199642999926937
14,60.940051592607801467,20.190610898000002749,18.552679663999999349,1.7301032837999947844,-7.7658257175568792263,53.978784306115016989,94.459916024273042012,86.009003711650521495,-14.288515856540033866
15,123.2082566540476023,20.629884987999993484,-54.212983344000008401,-19.408577722000003973,144.86961132417610543,139.76502101814733692,96.880592973197479978,77.91270935828667632,-27.85534731718853152
16,111.85331227222631867,-23.794314579000001686,-40.959726240000001951,52.407120448000000579,137.97156444468231484,39.435123420745995304,86.937837971951765326,92.383005590638873628,-0.00095777817707443091422
17,0.25695470213079119048,39.565787958999997898,55.253839923999997552,-25.787099581600003262,92.908614862873065476,206.81028925623715509,73.704299240161759599,75.882711056474576594,-39.289653595674579378
18,28.633822240780652635,3.4051918709999853263,7.0429347959999990536,21.922647032400007561,-28.077780207955441938,-12.447312757623016921,47.603455885302054185,24.443969443411369014,29.979039256400000113
19,53.954802826507119562,2.3455120019999924352,-2.2589709920000018428,11.957609302399994533,17.118901074407858687,-1.901626510588748431,96.32972615631700819,99.941291258663795816,-0.36369231360000497943
base,15.247600000000012699,6.7600000000000051159,4.75,0.010000000000001563194,0.23099999999998033218,13.266099999999994452,46.81799999999999784,23.005800000000000693,-36.540800000000004388
