real_name,constraint,obs
cand_1_sv:-0.328  ,-1.448762410000000056,3.5614310800000001933
cand_1_sv:0.00328 ,-1.452398639999999963,3.6586497300000000443
cand_1_sv:0.0328  ,-1.4527226600000000545,3.7360859699999999783
cand_1_sv:0.328   ,-1.4559628600000000809,5.2565749899999998362
cand_1_sv:0.655   ,-1.4595630799999999017,9.1613428199999997759
cand_2_sv:-0.328  ,-1.4966971000000000025,6.631574640000000187
cand_2_sv:0.00328 ,-1.5007079000000000946,5.5484070199999999673
cand_2_sv:0.0328  ,-1.5010653000000000468,5.558604569999999967
cand_2_sv:0.328   ,-1.5046392799999999124,6.6248237200000001934
cand_2_sv:0.655   ,-1.5086103699999999783,10.398388100000000023
cand_4_sv:-0.328  ,-1.469601289999999949,4.9074340999999996882
cand_4_sv:0.00328 ,-1.4735146599999999761,4.3466256100000002505
cand_4_sv:0.0328  ,-1.4738633699999998949,4.3847053599999998852
cand_4_sv:0.328   ,-1.4773505300000000506,5.6166320100000000082
cand_4_sv:0.655   ,-1.4812251499999999904,9.4003681300000003773
cand_6_sv:-0.328  ,-1.5224415499999999213,9.7374579099999998277
cand_6_sv:0.00328 ,-1.5266859100000000904,7.1377167000000003583
cand_6_sv:0.0328  ,-1.5270641199999999138,7.0539120500000001002
cand_6_sv:0.328   ,-1.5308462300000000855,7.3824286199999997748
cand_6_sv:0.655   ,-1.5350485700000000566,10.544768299999999428
cand_7_sv:-0.328  ,-1.494668859999999988,6.9150245400000001084
cand_7_sv:0.00328 ,-1.4987492000000000036,5.4949503699999997508
cand_7_sv:0.0328  ,-1.4991127900000000839,5.4811794400000000138
cand_7_sv:0.328   ,-1.5027487399999999163,6.3177848499999997856
cand_7_sv:0.655   ,-1.5067886800000001024,9.8008238900000002047
cand_9_sv:-0.328  ,-1.4965418999999999805,10.162629600000000707
cand_9_sv:0.00328 ,-1.5009841399999999112,6.3847659500000002453
cand_9_sv:0.0328  ,-1.5013799800000000584,6.2221850700000000955
cand_9_sv:0.328   ,-1.5053384100000000156,5.8109591800000002237
cand_9_sv:0.655   ,-1.5097366699999998918,7.9867871700000003798
cand_13_sv:-0.328  ,-1.514116570000000106,10.483188600000000079
cand_13_sv:0.00328 ,-1.5184878299999999829,7.0481632200000001731
cand_13_sv:0.0328  ,-1.5188773499999999039,6.9095081699999996161
cand_13_sv:0.328   ,-1.522772529999999902,6.7505055599999996829
cand_13_sv:0.655   ,-1.5271005099999999111,9.3389680399999992488
cand_15_sv:-0.328  ,-1.5136469500000000465,13.966234999999999289
cand_15_sv:0.00328 ,-1.5182767800000001035,8.1818603400000000647
cand_15_sv:0.0328  ,-1.5186893400000001098,7.9014475800000001371
cand_15_sv:0.328   ,-1.5228149399999999503,6.6383073599999997683
cand_15_sv:0.655   ,-1.5273989400000000938,8.2340026700000006343
cand_18_sv:-0.328  ,-1.4921744500000000411,6.0039078000000003499
cand_18_sv:0.00328 ,-1.4960990100000000069,5.3335212600000003746
cand_18_sv:0.0328  ,-1.4964487200000000655,5.3717455899999997371
cand_18_sv:0.328   ,-1.4999458599999999642,6.6884142100000003595
cand_18_sv:0.655   ,-1.5038315600000000671,10.736910399999999299
cand_19_sv:-0.328  ,-1.52545291999999999,8.1565069500000006997
cand_19_sv:0.00328 ,-1.5294569700000000267,6.9817300400000004146
cand_19_sv:0.0328  ,-1.5298137599999999114,6.9953612999999998934
cand_19_sv:0.328   ,-1.5333817300000001094,8.2043634300000007897
cand_19_sv:0.655   ,-1.5373461299999999774,12.372948499999999683
cand_base_sv:-0.328  ,-1.4980171300000000301,6.8339055599999998236
cand_base_sv:0.00328 ,-1.5020529300000000639,5.621884660000000089
cand_base_sv:0.0328  ,-1.502412560000000008,5.6235190499999996305
cand_base_sv:0.328   ,-1.5060088199999999148,6.6149303599999997871
cand_base_sv:0.655   ,-1.5100046600000001096,10.308887300000000309
