real_name,constraint,obs
0,-1.4054763299999999404,2.6664186000000000831
1,-1.3826244400000000656,3.5242862299999999642
2,-2.2674517399999998268,304.54812600000002476
3,-1.7233802600000001082,95.169665699999995923
4,-1.8018765299999999208,93.431735099999997374
5,-1.3102144099999999405,1.8778273700000001067
6,-1.6271154699999998972,43.342292100000001653
7,-1.5507069499999999174,8.8952309799999991213
8,-1.3246390400000001009,0.47750572299999999304
9,-1.3517572700000000108,3.5527386100000000191
10,-1.5208209800000001,7.1797543299999997402
11,-1.5031767799999999902,5.6718387000000003439
12,-1.3832647700000000324,11.657812599999999748
13,-1.3289579799999999832,1.9037790800000000679
14,-1.6561800499999999037,54.871984500000003493
15,-1.5202495600000001108,7.7175980199999996145
16,-1.4563313899999998924,14.682864199999999144
17,-1.5273672599999998933,7.2258019100000003831
18,-2.0455358200000000046,185.85807099999999537
19,-1.454814819999999953,6.1403347699999999421
base,-1.5004488199999999054,5.8177902399999998906
