real_name,par1,par2
cand_2_sv:-0.349  ,0.96310058073839865944,1.4506415060864135125
cand_2_sv:0.00349 ,1.2057795622968892069,1.1951133358024905728
cand_2_sv:0.0349  ,1.227404422039724885,1.1723434988464973561
cand_2_sv:0.349   ,1.4436530194680829986,0.94464512928656607649
cand_2_sv:0.698   ,1.6839292388329250016,0.69164694088664246951
cand_3_sv:-0.349  ,0.89349220413789653961,1.3006002985461135868
cand_3_sv:0.00349 ,1.1355580018209967541,1.044491174360816288
cand_3_sv:0.0349  ,1.1571282214165206081,1.0216695692353936487
cand_3_sv:0.349   ,1.3728304173717584824,0.79345351798116836584
cand_3_sv:0.698   ,1.6124995239886894538,0.53988012769869564433
cand_6_sv:-0.349  ,0.93830779354923066204,1.4034945790853943226
cand_6_sv:0.00349 ,1.1801815268701205675,1.147204058331444454
cand_6_sv:0.0349  ,1.2017346318195067933,1.1243662891553498628
cand_6_sv:0.349   ,1.4172656813133688303,0.89598859739440439576
cand_6_sv:0.698   ,1.6567446251954380809,0.64223560654890943233
cand_9_sv:-0.349  ,0.96711018876561616331,1.464534887378890593
cand_9_sv:0.00349 ,1.2093350594277432197,1.2085762072533057232
cand_9_sv:0.0349  ,1.2309194538431802446,1.185768008034194132
cand_9_sv:0.349   ,1.4467633979975509373,0.95768601584307888608
cand_9_sv:0.698   ,1.6865900026135183243,0.70426158007517292159
cand_11_sv:-0.349  ,0.91888773337150753129,1.3603702050544992375
cand_11_sv:0.00349 ,1.160708223063671829,1.1040294461729711628
cand_11_sv:0.0349  ,1.1822565835312903726,1.0811872003320430746
cand_11_sv:0.349   ,1.3977401882074762529,0.85276474192276074948
cand_11_sv:0.698   ,1.6371664156254603917,0.598962010356891561
cand_14_sv:-0.349  ,0.83834741425909908852,1.1819253472665471882
cand_14_sv:0.00349 ,1.0799093714777141528,0.92534094648655484949
cand_14_sv:0.0349  ,1.1014346943981847549,0.90247698998140701843
cand_14_sv:0.349   ,1.3166879236028909972,0.67383742492992859674
cand_14_sv:0.698   ,1.5558581782747871181,0.41979346376161941201
cand_15_sv:-0.349  ,0.94542534809935707685,1.4170821262817372421
cand_15_sv:0.00349 ,1.187525441067303511,1.1610054212033027454
cand_15_sv:0.0349  ,1.2090987166783084827,1.1381867049091849431
cand_15_sv:0.349   ,1.4248314727883597541,0.90999954196800558748
cand_15_sv:0.698   ,1.6645345351328608707,0.65645824981113987118
cand_16_sv:-0.349  ,0.88540405905705132916,1.2834681130501994772
cand_16_sv:0.00349 ,1.1273704222380971363,1.0272650432250041153
cand_16_sv:0.0349  ,1.1489317813334376517,1.0044350667059271931
cand_16_sv:0.349   ,1.3645453722868448043,0.77613530151515897071
cand_16_sv:0.698   ,1.6041160289017413199,0.52246889574763866193
cand_17_sv:-0.349  ,0.90997560416843237263,1.3404196129391083847
cand_17_sv:0.00349 ,1.1517866066950670501,1.0840699046186590415
cand_17_sv:0.0349  ,1.1733341217716979354,1.0612268613029753883
cand_17_sv:0.349   ,1.3888092725380061232,0.83279642814613930035
cand_17_sv:0.698   ,1.6282261067227929985,0.57898483574965475817
cand_18_sv:-0.349  ,0.89008505897321710254,1.2927800042241255341
cand_18_sv:0.00349 ,1.132165239029759185,1.036684474542899137
cand_18_sv:0.0349  ,1.1537367402229163904,1.0138640808089285361
cand_18_sv:0.349   ,1.3694517521544886662,0.78566014346922186107
cand_18_sv:0.698   ,1.6091350987451242815,0.53210021309177002458
cand_base_sv:-0.349  ,0.88814274774900703324,1.2909425123089355303
cand_base_sv:0.00349 ,1.1299866966851381811,1.0346238858654137616
cand_base_sv:0.0349  ,1.1515371475804370149,1.0117836122219314721
cand_base_sv:0.349   ,1.3670416565334253534,0.78338087578711013137
cand_base_sv:0.698   ,1.6064911109256343469,0.52960005752619754293
