real_name,constraint,obs
0,-1.531205240000000023,8.4272304600000005337
1,-1.452362640000000038,3.650780500000000206
2,-1.5006681900000000685,5.5483077899999999616
3,-1.4856693700000001002,5.0257990000000001274
4,-1.4734759100000001109,4.3432749399999996953
5,-1.5360224899999999071,7.7110045999999998756
6,-1.5266438899999998924,7.1483717100000001565
7,-1.4987087999999999521,5.4975472300000003401
8,-1.5114461400000001046,6.0774635599999999869
9,-1.5009401600000000787,6.4043215699999995749
10,-1.5525595800000000501,8.4197293200000000724
11,-1.4542233300000000362,3.7771172800000001324
12,-1.5156451099999999066,6.2743369299999995903
13,-1.518444549999999893,7.0650385699999995737
14,-1.4974582800000000304,5.6845313700000001944
15,-1.5182309400000000288,8.2149869399999992936
16,-1.5155528799999999912,6.4294539999999997804
17,-1.4706577000000000677,4.5783923599999996057
18,-1.496060149999999922,5.3302508299999997732
19,-1.5294173200000000801,6.9813690199999998143
base,-1.5020129700000000028,5.6227565400000001361
