real_name,par1,par2
0,1.068356078544686838,0.90652779559483576133
1,1.1673942378084884997,1.1225152322217444301
2,1.1238387947570853687,1.0280666752914735529
3,1.086136265982895921,0.94125668491153979822
4,1.1252018864419925936,1.0333573394279316204
5,1.1537442503987294096,1.0939048366308590232
6,1.1315420527464026268,1.0441604844624197135
7,1.18002758492334614,1.1529614528603864265
8,1.1127980833443613662,1.0004533699327387009
9,1.0982096864156147831,0.97338644776041127749
10,1.1530836298390436667,1.0947571350687710368
11,1.1268758355667696236,1.0361978657305235263
12,1.1005800093701623155,0.97814269498956474269
13,1.0607742066337593201,0.8862572352567270606
14,1.0775728694444450806,0.92670045365467745846
15,1.1287173171175945985,1.0396365098934343685
16,1.0822779585432311666,0.93746320477352407252
17,1.1273638775828829228,1.0321160283243320244
18,1.1545514681999129447,1.095032924613192904
19,1.1386243069453847454,1.0602631076575872449
base,1.1109551896869005461,0.99914912150413903724
