real_name,constraint,obs
0,-1.499125849999999982,5.5471183999999995606
1,-1.4984026599999999974,5.68003663999999997
2,-1.4905148999999999759,5.5718826300000001694
3,-1.4903334100000000806,5.1134630999999997059
4,-1.4978331199999999068,5.40757228000000012
5,-1.4907513800000000703,5.1439318700000002949
6,-1.5016827299999999656,5.5876318999999998738
7,-1.5049519499999999272,5.9200956500000003757
8,-1.4858206000000000468,4.9209528100000001771
9,-1.5045772399999999269,6.9438061900000001003
10,-1.485862419999999906,5.8806091900000003747
11,-1.5028465200000000745,5.6427417999999995857
12,-1.4907733299999998966,5.1214571099999997017
13,-1.5096088400000000629,6.0028141899999996056
14,-1.4943151900000000154,5.4246933300000002021
15,-1.5022572499999999884,6.6393700400000001949
16,-1.5053806899999999658,6.1116786799999998081
17,-1.4877407199999999055,5.1800621099999997199
18,-1.5083255499999999039,5.9362669500000002643
19,-1.4977940300000001095,5.5545748799999996592
base,-1.5001346600000000642,5.5182646100000001255
