real_name,constraint,obs
0,-1.5122613000000000305,6.2042144900000000263
1,-1.5012369000000000963,5.6029027899999999107
2,-1.5121207699999998919,6.1193436400000003061
3,-1.5027652899999999203,5.6628778999999997978
4,-1.4763052100000000344,4.544416840000000235
5,-1.5190200300000000766,6.6023932600000003745
6,-1.4931515300000000046,5.2348483400000000998
7,-1.508861980000000047,5.9351619400000004134
8,-1.4611700599999999373,3.8819707600000001868
9,-1.485845070000000101,4.8692879400000004253
10,-1.497605000000000075,5.3984031300000001607
11,-1.4950516099999999753,5.2842483299999996049
12,-1.4771836700000000597,4.4986980100000000249
13,-1.4917118199999999106,5.1268589599999998541
14,-1.5189391599999999549,6.4791291600000002759
15,-1.4701918400000000275,4.225068300000000221
16,-1.5421082699999999477,7.7529216899999999768
17,-1.5218442199999999698,6.5814827200000003415
18,-1.4639804400000000495,4.0144333000000003153
19,-1.4892298100000000982,5.0152477299999995708
base,-1.5001346600000000642,5.5182646100000001255
