real_name,constraint,obs
cand_1_sv:-0.0131 ,-1.4919693199999999322,5.6986687500000003936
cand_1_sv:0.00262 ,-1.5259373199999999304,7.5554760600000001602
cand_1_sv:0.0262  ,-1.576889329999999978,10.85802280000000053
cand_1_sv:0.131   ,-1.8033427099999999044,33.421692299999996578
cand_1_sv:0.262   ,-2.0864094299999997872,81.317468099999999254
cand_2_sv:-0.0131 ,-1.4732577300000000431,5.0721262999999998655
cand_2_sv:0.00262 ,-1.5064649100000000459,6.8084984699999999691
cand_2_sv:0.0262  ,-1.5562756799999999391,9.9173243600000002829
cand_2_sv:0.131   ,-1.7776568800000001058,31.408811799999998726
cand_2_sv:0.262   ,-2.0543833899999999204,77.387326400000006288
cand_4_sv:-0.0131 ,-1.5270794700000001054,8.7389246800000002224
cand_4_sv:0.00262 ,-1.5584746199999999217,10.916290099999999441
cand_4_sv:0.0262  ,-1.6055673399999998985,14.663428700000000759
cand_4_sv:0.131   ,-1.8148683000000001009,38.610826799999998116
cand_4_sv:0.262   ,-2.076494509999999849,86.593774800000005598
cand_5_sv:-0.0131 ,-1.5154946799999999829,7.0301814099999999641
cand_5_sv:0.00262 ,-1.549038420000000027,9.0669522600000007628
cand_5_sv:0.0262  ,-1.5993540299999999821,12.635573400000000177
cand_5_sv:0.131   ,-1.8229789800000000266,36.315144300000000044
cand_5_sv:0.262   ,-2.1025101600000000168,85.407905700000000593
cand_6_sv:-0.0131 ,-1.4686507200000000761,4.1372016199999999131
cand_6_sv:0.00262 ,-1.5064314500000000052,5.8193353600000001791
cand_6_sv:0.0262  ,-1.5631025400000000403,8.9078294899999992396
cand_6_sv:0.131   ,-1.8149740299999999049,31.326216800000000973
cand_6_sv:0.262   ,-2.1298134000000001897,81.364476600000003259
cand_7_sv:-0.0131 ,-1.5136153000000001079,9.5034089399999999159
cand_7_sv:0.00262 ,-1.5428697399999999895,11.674984800000000718
cand_7_sv:0.0262  ,-1.586751400000000034,15.376443000000000083
cand_7_sv:0.131   ,-1.7817809700000000195,38.532042799999999261
cand_7_sv:0.262   ,-2.025567950000000117,83.953149199999998586
cand_8_sv:-0.0131 ,-1.4449523799999999252,4.7997101000000004234
cand_8_sv:0.00262 ,-1.4895586000000000659,6.6841515799999999814
cand_8_sv:0.0262  ,-1.5564679400000001053,10.138660700000000858
cand_8_sv:0.131   ,-1.8538427600000000339,35.315547700000003317
cand_8_sv:0.262   ,-2.2255612999999998536,92.378048300000003223
cand_11_sv:-0.0131 ,-1.4842755700000000996,4.9583031599999998207
cand_11_sv:0.00262 ,-1.5199484800000000462,6.7414227300000000298
cand_11_sv:0.0262  ,-1.5734578500000000467,9.9564577199999995116
cand_11_sv:0.131   ,-1.8112772600000000001,32.513137600000000305
cand_11_sv:0.262   ,-2.1085515199999997904,81.482470699999993258
cand_17_sv:-0.0131 ,-1.4010369099999999687,11.101508799999999511
cand_17_sv:0.00262 ,-1.4541140900000000258,13.859731699999999321
cand_17_sv:0.0262  ,-1.5337298699999999396,18.659699299999999766
cand_17_sv:0.131   ,-1.8875777700000000436,50.618500900000000797
cand_17_sv:0.262   ,-2.3298876399999999265,119.33737700000000359
cand_19_sv:-0.0131 ,-1.4548201800000000183,3.6842225499999998739
cand_19_sv:0.00262 ,-1.4942515800000000237,5.3053328799999999177
cand_19_sv:0.0262  ,-1.5533986799999999207,8.3193178999999997103
cand_19_sv:0.131   ,-1.816274670000000091,30.704553199999999435
cand_19_sv:0.262   ,-2.1448696599999999002,81.606046399999996765
cand_base_sv:-0.0131 ,-1.4707473200000000801,4.3103585100000003649
cand_base_sv:0.00262 ,-1.5101109900000000419,6.051461380000000112
cand_base_sv:0.0262  ,-1.5691564899999999039,9.2467891299999998012
cand_base_sv:0.131   ,-1.8315809700000000859,32.456604099999999846
cand_base_sv:0.262   ,-2.1596115600000000967,84.426998600000004558
