real_name,constraint,obs
cand_1_sv:-0.0164 ,-1.4960354499999999334,5.5033884300000002199
cand_1_sv:0.00328 ,-1.4990414199999999578,5.5899842199999998371
cand_1_sv:0.0328  ,-1.5035503800000000751,5.7399042299999996075
cand_1_sv:0.164   ,-1.5235901800000000161,6.7211207299999999876
cand_1_sv:0.328   ,-1.5486399200000000587,8.8084605000000006925
cand_2_sv:-0.0164 ,-1.501753820000000017,6.5368928300000002096
cand_2_sv:0.00328 ,-1.5049596400000000429,6.5521503599999997292
cand_2_sv:0.0328  ,-1.5097683699999999707,6.5979740900000001247
cand_2_sv:0.164   ,-1.5311404900000000762,7.1454247500000001025
cand_2_sv:0.328   ,-1.5578556500000000362,8.7127359799999997136
cand_4_sv:-0.0164 ,-1.4890406599999999049,5.5845818100000004236
cand_4_sv:0.00328 ,-1.4921773000000000398,5.6250560800000002359
cand_4_sv:0.0328  ,-1.49688226000000002,5.7064536700000001446
cand_4_sv:0.164   ,-1.5177931899999999033,6.3846496600000000043
cand_4_sv:0.328   ,-1.5439318600000000448,8.0704683599999995636
cand_6_sv:-0.0164 ,-1.4904831499999999789,7.1359707600000001904
cand_6_sv:0.00328 ,-1.4938618900000000256,7.0720828100000003857
cand_6_sv:0.0328  ,-1.4989300000000000956,7.0029503799999996971
cand_6_sv:0.164   ,-1.5214549500000000837,7.077177459999999698
cand_6_sv:0.328   ,-1.549611140000000109,8.0810430400000008433
cand_7_sv:-0.0164 ,-1.4880777000000000587,6.1536059099999995681
cand_7_sv:0.00328 ,-1.491336760000000039,6.1463148099999997953
cand_7_sv:0.0328  ,-1.4962253500000000095,6.1582669100000000384
cand_7_sv:0.164   ,-1.5179523900000000403,6.5498308800000000218
cand_7_sv:0.328   ,-1.5451111900000000787,7.8941851300000003278
cand_9_sv:-0.0164 ,-1.430136300000000027,5.5070385100000001088
cand_9_sv:0.00328 ,-1.4336701800000000162,5.3820555499999995774
cand_9_sv:0.0328  ,-1.4389709799999998996,5.2219269199999995834
cand_9_sv:0.164   ,-1.4625301200000000446,4.8809605100000004185
cand_9_sv:0.328   ,-1.4919790500000000844,5.269780179999999703
cand_13_sv:-0.0164 ,-1.4606038400000000976,6.4530600099999997354
cand_13_sv:0.00328 ,-1.4640805699999999145,6.3459643300000001531
cand_13_sv:0.0328  ,-1.4692956600000000034,6.2130580499999998878
cand_13_sv:0.164   ,-1.4924738300000000013,6.006775359999999786
cand_13_sv:0.328   ,-1.5214465500000000642,6.6239223300000000805
cand_15_sv:-0.0164 ,-1.4172798300000000182,6.3935893400000001208
cand_15_sv:0.00328 ,-1.4209532400000000063,6.1878443799999995889
cand_15_sv:0.0328  ,-1.4264633499999999078,5.913720269999999779
cand_15_sv:0.164   ,-1.4509527399999999631,5.1471780200000001315
cand_15_sv:0.328   ,-1.4815644699999999112,5.1085089500000000484
cand_18_sv:-0.0164 ,-1.5112210699999999441,6.7019181500000000185
cand_18_sv:0.00328 ,-1.5143621400000000232,6.7444068599999997815
cand_18_sv:0.0328  ,-1.5190737400000000612,6.8307515900000002063
cand_18_sv:0.164   ,-1.5400141899999999495,7.5585722999999997995
cand_18_sv:0.328   ,-1.5661897600000000974,9.368816640000000362
cand_19_sv:-0.0164 ,-1.5334893400000000341,8.1983274000000001536
cand_19_sv:0.00328 ,-1.5366848300000000016,8.2202808399999991451
cand_19_sv:0.0328  ,-1.5414780500000000441,8.2787065299999991197
cand_19_sv:0.164   ,-1.5627812800000000504,8.9201507299999995837
cand_19_sv:0.328   ,-1.5894103100000001039,10.695024800000000553
cand_base_sv:-0.0164 ,-1.499018900000000043,6.5016152199999996952
cand_base_sv:0.00328 ,-1.5022434799999999644,6.5089116399999999985
cand_base_sv:0.0328  ,-1.507080369999999947,6.542941800000000363
cand_base_sv:0.164   ,-1.5285776200000000813,7.0385462399999996208
cand_base_sv:0.328   ,-1.5554491900000000371,8.5369884599999998898
